	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B	SH1_0pt5mM_A	SH1_0pt5mM_B	SH1_4mM_A	SH1_4mM_B	SH2_0pt5mM_A	SH2_0pt5mM_B	SH2_4mM_A	SH2_4mM_B
ENSMUSG00000055148.7|Klf2	2.7888052679486	2.74364895503121	0.882102523860626	0.905189889810065	0.815006811008954	0.673728345183045	-0.915691798213273	0.0443545230023457	1.12079944651223	1.12609785474678	0.895109017579019	0.69672459331911
ENSMUSG00000055150.15|Zfp78	-0.500434287393494	-0.0963299202846965	-0.351115738302672	-0.372255927921715	0.815006811008954	0.574386086403158	0.500874089244986	0.278010838447366	0.0281821466221619	0.0281821466221619	-0.0903174381383769	-0.136896410356858
ENSMUSG00000055172.10|C1ra	5.19404556859214	5.03921826106518	5.02987025180096	5.07125774875989	7.20809543964676	7.31640379848926	6.91038451106068	7.26845891096752	6.67143694761336	6.75942429026427	5.93423816994114	6.0587463676448
ENSMUSG00000055184.4|Fam72a	2.54581607010979	2.68278849012796	2.54630879658465	2.44771146454087	1.48497352035668	1.64950359587862	1.0233784604831	0.939232247143181	3.23017334143229	3.32029072783899	3.20212609933926	3.19173585470451
ENSMUSG00000055200.7|Sertad3	1.9020101555589	1.86467524682186	1.42959608695201	1.68028835353604	3.02188844169845	3.13985113212716	2.58814627656052	2.30155970707425	2.77731397014946	2.62393915714724	2.8553178272291	2.57580360466477
ENSMUSG00000055204.15|Ankrd17	7.96899813648448	7.95656802656541	8.01270636762557	7.92126096790447	7.73382187920933	7.68186701034659	7.73142550452368	7.69580658129963	7.90027253161738	7.84888239339746	7.95961064452121	7.88898539334361
ENSMUSG00000055239.10|Kcmf1	7.37056251327724	7.34719296357395	7.24800355634221	7.2719685171894	6.59814914581547	6.71760117236233	6.58091461848888	6.7514158041788	7.06487719695988	7.01929258622377	6.99768103567573	6.96686005743629
ENSMUSG00000055240.17|Zfp101	4.7455961843103	4.93488389653542	4.3879664536925	4.28450098582456	4.91913128937033	4.97894183314021	4.81991865410811	4.42896961357246	4.12545417758355	4.19147760137526	3.86012561165823	3.89825479661265
ENSMUSG00000055296.14|Tmem245	6.28708623958565	6.33509362240328	5.98367437811464	6.00534372962172	5.89029676454282	5.78126193207141	5.68321404118145	5.48417478448567	6.26496746192045	6.09189637349089	6.21648466172046	6.14298485040859
ENSMUSG00000055301.8|Adh7	7.01385068586037	7.04461223453924	7.32602745399389	7.36901391446172	7.79057039211697	7.79660673316855	7.53757394877295	7.66195325664729	7.37536649292326	7.47617665529297	7.59488649682851	7.64881902896009
ENSMUSG00000055302.5|Mrfap1	7.40175774878318	7.47532116562799	7.30918825031496	7.2642059197412	8.05387708475651	8.16350014036124	7.93537564308935	7.83940588218193	7.46598417396825	7.5097885679781	7.32860009459881	7.47386687056859
ENSMUSG00000055305.15|Zfp93	3.32049872906165	3.29817443751375	3.07129238880491	3.15367043521014	3.21710655794622	3.32029072783899	3.24939273992204	3.50082064147351	3.02723197453228	3.25111532018768	2.92131198619702	3.05370605311465
ENSMUSG00000055313.14|Pgbd1	1.1465882633227	1.38757855467291	1.58929333703864	1.78955541896299	1.42959608695201	1.27093805886636	0.905189889810065	1.13827460282988	0.733314654653841	0.0281821466221619	0.646185511004668	0.176442629057975
ENSMUSG00000055319.8|Sec23ip	6.1944592305322	6.19504108459871	6.1929298002926	6.17435528499568	6.07032841670584	6.0110240393627	6.11111280293795	6.12620419331417	6.14858810097118	6.22478254526483	6.14133836213319	6.10234430624006
ENSMUSG00000055320.17|Tead1	7.73068455222577	7.69195102356611	7.69580658129963	7.6175426758977	7.18536237600753	7.09845217576843	7.19694836285209	7.22065200569734	7.68938967587429	7.72836065372631	7.57739017110167	7.64229058538064
ENSMUSG00000055322.15|Tns1	3.05405965585998	2.8352537899077	2.88358420523414	2.81608190161519	5.39071561148332	5.2160193920082	5.53403693493524	5.51298784243221	2.48897773115178	2.62393915714724	2.68235602572046	2.51424955432851
ENSMUSG00000055333.14|Fat2	3.49228056058417	3.46031133785534	2.77575284643676	2.87959737538671	-1.21536994016232	-1.0183986790125	-1.80362678425397	-2.48048817312837	2.46105496541836	2.50722941689094	2.7407641608962	2.57580360466477
ENSMUSG00000055334.4|Snupn	3.16184816059595	3.38190176384571	3.17130202693279	3.17628067430999	3.04444145846785	2.76282163135315	2.68358999034142	2.85143015139516	2.97548608111846	2.8446567777916	3.21419192541765	3.00160345121209
ENSMUSG00000055360.13|Prl2c5	0.574386086403158	0.949128954476959	1.82649183846572	1.8208453270904	-1.01038073607423	-0.864724119785954	-1.17936068910917	-1.01038073607423	1.86594078047309	1.62272945719219	3.17081153698854	2.7573464632075
ENSMUSG00000055371.17|Stam2	6.51795042985071	6.52585341024794	6.32860311127287	6.31408871637485	5.63454490289617	5.49592833087019	5.89464516655457	5.83869465339681	6.00165608815513	6.03745663874605	6.30368505477043	6.35443657403818
ENSMUSG00000055373.8|Fut9	-1.73004506610633	-4.99095271972374	-1.95413199699943	-1.97133623678838	-0.908175314132308	-0.864724119785954	0.544275580853062	0.717419980543731	-1.12227769458134	0.0881968863019621	0.0281821466221619	0.0259555108321006
ENSMUSG00000055401.14|Fbxo6	3.83728260546506	3.65864352091956	3.8526252175515	4.01473823647756	3.77235426114315	4.14900170053403	4.18056312609614	4.08908389681353	3.76672232784023	3.8640677665868	4.0544169800015	3.97306819830953
ENSMUSG00000055407.14|Map6	2.97219326559186	3.15000097459354	2.81714644130301	3.11721465781784	1.66506558706102	1.68672715794936	1.32278042181756	1.65974942729437	1.75895110433113	2.03094544017595	2.29610426895746	2.19933690415557
ENSMUSG00000055415.7|Atp10b	-3.86265919074699	-3.37429786629592	-2.85766154994563	-2.21472540824773	0.236505273235691	0.537457727150612	0.3853334660588	0.426542019277591	-1.54722643696606	-1.18938520858564	-2.48048817312837	-0.65536499602024
ENSMUSG00000055421.8|Pcdh9	1.78533215594564	1.9616650527939	1.40827599971527	1.1597302504097	-1.11134065014149	-1.17936068910917	-1.38312898727854	-2.85766154994563	1.61730498892428	1.35386152515211	1.57155327872919	1.56245169727839
ENSMUSG00000055435.6|Maf	2.83900314474419	3.29817443751375	3.30409263546755	3.44968396473587	3.44441355695305	3.52296998649337	3.49166819556684	3.59301946217555	4.24536675169816	4.11994043026596	4.79122641689478	4.74541200104089
ENSMUSG00000055436.18|Srsf11	7.22276601766311	7.47107011587456	7.47858860040546	7.41770788803774	8.03088967074307	8.12235414918051	8.29873493400398	8.12768605112238	7.47617665529297	7.46308690685849	7.48578457750148	7.6341728997832
ENSMUSG00000055447.19|Cd47	8.45759555795335	8.47279280750928	8.76665130083531	8.72916917887012	8.45759555795335	8.49745305434181	8.54044003950745	8.69514927633239	8.66928154764482	8.64253464905494	8.58306504849784	8.74616666241655
ENSMUSG00000055452.6|Gm7353	1.53670647438605	1.20921265266545	1.07847462464362	1.11398519802747	1.99261474470112	1.51362493482682	1.40308614870077	1.15871137358785	1.90873547692999	1.4476513001562	1.54344187334034	1.57939256969107
ENSMUSG00000055480.7|Zfp458	1.53670647438605	1.94927567660344	1.58929333703864	1.65245860662038	1.75033883626079	1.86467524682186	1.93379395169236	2.01231427262942	1.33055474406732	1.67074945891988	1.78666799843055	1.21095506847903
ENSMUSG00000055485.6|Soga1	3.54671829289966	3.52278782788922	3.35547763174542	3.50799111031673	1.28214052237838	0.807971222365608	0.264731342987651	0.426542019277591	1.39749205969618	1.59966128349424	2.02614405297791	1.7248581059991
ENSMUSG00000055491.14|Pprc1	6.85638263885102	6.73025212853574	6.79314984379004	6.85748926147661	5.91392604683494	5.80041610484931	5.43743517876379	5.43332194780218	7.09149434641134	6.9924915081522	7.19208035692177	7.06777718875527
ENSMUSG00000055523.7|Gucy2g	0.611809990542313	0.500874089244986	0.421386125520862	0.670293123289169	-0.908175314132308	-1.39173110717301	-1.97133623678838	-0.915691798213273	-0.68033246554469	0.618375914327643	-0.0253282851324404	0.0259555108321006
ENSMUSG00000055531.12|Cpsf6	6.6339053130207	6.73783932294297	6.66248595209126	6.55316190668475	6.77766670159605	6.75245570757562	6.66224967148881	6.43355385014523	6.78976984139849	6.75429422886798	6.74167521066505	6.69742108970658
ENSMUSG00000055538.7|Zcchc24	3.70780117234606	3.64491384543178	4.0269471090158	3.82155834920717	0.97170982132473	0.866339647257682	0.624104413342087	0.497941636873128	1.12079944651223	1.27093805886636	0.771863511285548	0.69672459331911
ENSMUSG00000055553.16|Kxd1	4.30150678900521	4.13836862022132	4.60964581907769	4.53760487664303	4.55250341531579	4.77854421169505	4.90426568616163	5.10175124238922	3.95755774301781	4.14874971978909	4.10575856956674	4.14657819640921
ENSMUSG00000055612.15|Cdca7	5.7802619700536	5.7395273639181	5.40152570669418	5.44393306228151	5.08112108216087	5.06665645377975	4.43342183957639	3.8376175008461	5.84975917408099	5.68265140046562	5.60524820944601	5.53049385694201
ENSMUSG00000055629.5|B4galnt4	3.74668402677665	3.74555329362714	3.64140730430711	3.72638838955116	4.71491160076869	4.78619763947435	4.22851275195855	4.00086988747393	3.94095716205741	4.0179671722723	3.54230591014217	3.53194903164181
ENSMUSG00000055633.6|Zfp580	0.0111216598454064	0.537457727150612	0.145925771556576	0.0319394707495401	0.618375914327643	0.611809990542313	0.699129165208458	0.52755256540671	-0.198784349222418	-0.773986956698762	-0.603978894593414	-0.27738603278897
ENSMUSG00000055652.14|Klhl25	3.28234239057278	3.23268850129433	2.95568462610798	2.80202818511227	3.37303365166575	3.23592580252494	3.20034687750105	3.0943118487666	3.27232539861324	3.30593219558234	3.25572019457528	2.85905219618135
ENSMUSG00000055660.9|Mettl4	5.2978167951427	5.30514587439731	5.40919765450192	5.39790276389907	5.00778059106288	4.7905264845165	5.17775955527703	5.09654153650037	4.91522212009114	4.80522314622801	5.07311332551506	5.19813189750796
ENSMUSG00000055670.14|Zzef1	5.9421112621652	5.85141374457812	5.9718278580389	6.0313104091919	6.13854767713121	6.06665834562925	6.31536888304477	6.30197871595576	5.95839830600017	5.97499573841999	6.23560799643639	6.18343513132379
ENSMUSG00000055675.6|Kbtbd11	-0.915691798213273	-0.813971732803865	0.0881968863019621	-0.582980845282405	1.39016484363878	0.947587529165202	0.660203602175998	0.960513730146337	-1.54722643696606	-1.18938520858564	-1.62435633301335	-1.79156400853751
ENSMUSG00000055681.14|Cope	6.09459768113169	5.79085905359821	6.25726195186837	6.28242359895841	6.92610785606147	7.05647889013024	7.05679659993557	7.11070120367013	6.15980274962964	6.21699025559368	6.01720317501318	6.12020233348183
ENSMUSG00000055692.21|Tmem191c	0.611809990542313	0.622706390020795	0.673728345183045	0.412615446538462	1.34790934226946	1.75297057309956	1.44911747182409	1.73719874797892	0.396371557259349	0.979945367845964	-0.293349779310852	0.29140283799385
ENSMUSG00000055707.13|Klhl26	3.65669585464439	3.78835911883473	3.51604221213208	3.58893585199678	3.86644125421437	3.92401967053202	3.65803743212238	4.00728537661714	3.48607569388337	3.52640415790041	3.18208138888965	3.35102028141629
ENSMUSG00000055717.13|Slain1	0.45592530795052	0.622706390020795	0.807971222365608	1.24871339037611	-0.431238369690951	-0.864724119785954	-0.736854990621011	-0.485514091877044	0.29953136760904	-0.293349779310852	-0.485514091877044	-0.136896410356858
