	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B
ENSMUSG00000002129.11|Sf3a1	6.52576459332663	6.53013325436202	6.40853379512448	6.50268478199492
ENSMUSG00000002147.18|Stat6	6.46949625683742	6.441868675314	6.44641502422875	6.39347362628276
ENSMUSG00000002205.16|Vrk3	4.44279026325587	4.26998029990955	4.27591607291417	4.18454773492339
ENSMUSG00000002210.11|Smg9	4.73960436835396	4.53562261686734	5.06996085749373	5.13779860796146
ENSMUSG00000002221.11|Paxip1	5.37962676012726	5.22851429869361	4.95766956102525	4.99901063693845
ENSMUSG00000002222.14|Rmnd5a	7.20585402651294	7.25218574348866	7.45468597676596	7.41107180253581
ENSMUSG00000002227.15|Mov10	5.34082295289273	5.17949094782323	5.43489323206404	5.38308574832673
ENSMUSG00000002228.7|Ppm1j	3.53692754469496	3.32398657777742	3.69507615577602	3.6280955598075
ENSMUSG00000002233.13|Rhoc	7.68216861101958	7.59333451519907	7.7134978194793	7.65486648485583
ENSMUSG00000002249.21|Tead3	3.58206744471673	3.58150912575649	3.00368583670796	3.06503580289065
ENSMUSG00000002250.16|Ppard	5.46407696736321	5.41724182955978	5.26218163743767	5.1661430001137
ENSMUSG00000002257.8|Def6	2.54128680998994	2.12607161810556	2.19380513579659	2.39631438317496
ENSMUSG00000002274.13|Metrn	4.681351054563	4.75243780136319	4.33617828314976	4.43074089093792
ENSMUSG00000002279.19|Lmf1	4.42668058794732	4.39644508876961	4.62713208924043	4.68443156583678
ENSMUSG00000002280.11|Narfl	4.94960941971925	4.95588877131134	4.84320220764627	4.87198247602872
ENSMUSG00000002289.16|Angptl4	6.01357354442498	6.0607351558702	5.75232731741338	5.86773730441036
ENSMUSG00000002297.16|Dbf4	6.5870852697443	6.71174646742812	6.57268929463615	6.55727610944647
ENSMUSG00000002307.16|Daxx	5.43748484147623	5.40535593529743	5.18440591996001	5.12403273866004
ENSMUSG00000002308.16|Cd320	4.4815533059703	4.3293712556593	4.34429285066489	4.14048533905402
ENSMUSG00000002319.16|Ipo4	7.14147236094645	6.97089498009258	7.10339719415722	7.19978113990722
ENSMUSG00000002320.15|Tm9sf1	5.81832745593777	5.76763867875906	5.5588268918477	5.66974541449405
ENSMUSG00000002325.15|Irf9	4.09058065694328	4.05350108923974	4.24253213611099	4.36537072522492
ENSMUSG00000002326.6|Gmpr2	4.68755185608506	4.65908615199754	4.69612960390533	4.67144439415877
ENSMUSG00000002329.7|Mdp1	4.12706207975384	4.25687429722578	4.42208271751159	4.43074089093792
ENSMUSG00000002332.16|Dhrs1	5.85302465694471	5.7797122181176	5.7629898110761	5.76509835310531
ENSMUSG00000002342.17|Tmem161a	5.88168142259516	5.72281214310867	5.79256224523812	5.93266804437717
ENSMUSG00000002343.11|Armc6	3.94750323508951	3.73424147173899	3.98420416329252	3.905068935795
ENSMUSG00000002345.18|Borcs8	3.87007871299648	3.71139992252506	3.64091533489726	3.56637244104449
ENSMUSG00000002346.16|Slc25a42	2.62029607370601	2.52752104496954	2.33088417669545	2.22183950678633
ENSMUSG00000002365.10|Snx9	6.60769448195966	6.60498596075632	6.80140506184115	6.7753939827333
ENSMUSG00000002372.9|Ranbp3	6.59416600963506	6.51500824809432	6.40404698750987	6.46973827384083
ENSMUSG00000002379.7|Ndufa11	5.47030866622827	5.18579766348466	5.33407802593056	5.29691403086301
ENSMUSG00000002393.14|Nr2f6	4.78410710064306	4.93323891650886	4.29100601469481	4.2733428435328
ENSMUSG00000002395.14|Use1	5.42529859666062	5.15429129103659	5.44837469208561	5.43782606549432
ENSMUSG00000002396.8|Ocel1	1.04841415264039	0.714562515247715	0.894704020407235	0.878834402183804
ENSMUSG00000002409.18|Dyrk1b	2.58377631658162	2.62245580327448	2.35752492647676	2.36336087513505
ENSMUSG00000002413.15|Braf	5.33264804889616	5.47536831691726	5.60402639715757	5.67967547030173
ENSMUSG00000002416.13|Ndufb2	4.53341843217872	4.86854329831024	4.47541867342175	4.52849971552686
ENSMUSG00000002428.12|Hltf	5.28049285403492	5.45520862576451	5.21890438137328	5.1096484114471
ENSMUSG00000002455.14|Prpf6	7.33093133396193	7.16815120108657	7.13575761612018	7.11472023714709
ENSMUSG00000002458.13|Rgs19	5.7923163025535	5.85302465694471	5.82167373482241	5.85773138454899
ENSMUSG00000002459.17|Rgs20	1.77843282751065	1.69270667805866	1.18702806040037	1.14276909744483
ENSMUSG00000002477.5|Snrpd1	6.11726524991572	6.1273633739098	6.02011286834553	6.03711994830114
ENSMUSG00000002486.15|Tchp	3.78830167205975	3.76986340888008	3.88179364380032	3.71906194178719
ENSMUSG00000002489.16|Tiam1	3.20145145869747	3.37307602846193	3.20923858737553	3.21467328655646
ENSMUSG00000002496.10|Tsc2	7.16979307807675	7.07103787079693	6.83759707205249	6.84003664508009
ENSMUSG00000002504.15|Slc9a3r2	5.13370797611923	5.13572595885164	4.6113460960583	4.58682644390155
ENSMUSG00000002524.17|Puf60	7.35674194430573	7.23261008965023	7.50425824801892	7.48576383526393
ENSMUSG00000002546.16|Golga2	6.21693298465461	6.15732963132882	6.1974105192615	6.18897044448805
ENSMUSG00000002550.16|Uck1	5.48804044271386	5.49492422202693	5.33550658168408	5.42529859666062
ENSMUSG00000002565.16|Scin	0.24298258954405	0.230959017493788	-0.177693156745748	-0.244572744521459
ENSMUSG00000002580.7|Mien1	4.46965552884025	4.45920979289331	4.56052143217023	4.39028650560372
ENSMUSG00000002602.16|Axl	9.57550668542131	9.54096389062738	9.19486263451424	9.32407615631117
ENSMUSG00000002603.15|Tgfb1	6.32697135001461	6.50537016961615	5.90929556328187	5.93123001432618
ENSMUSG00000002608.8|Ccdc97	5.36024069593191	5.41992039706532	5.25021140765164	5.33102336060409
ENSMUSG00000002617.14|Zfp40	3.04080339494809	3.23390878255926	3.04165807370478	2.8840285132222
ENSMUSG00000002625.10|Akap8l	5.99577912059085	6.06255448693777	5.8467550344773	5.74896203576434
ENSMUSG00000002635.11|Pdcd2l	3.65177701166873	3.74160221365477	3.6269577867497	3.44745415747716
ENSMUSG00000002658.9|Gtf2f1	6.60191475095984	6.47830722084688	6.38952993696357	6.4207587376717
ENSMUSG00000002660.8|Clpp	5.52979680533553	5.32561348396846	5.46407696736321	5.54959061080124
ENSMUSG00000002661.14|Alkbh7	2.26181155197668	2.77386611175743	1.78726268920495	1.95381828170654
ENSMUSG00000002679.14|Med6	4.60310339316668	4.61364078315066	4.56052143217023	4.60018591643785
ENSMUSG00000002718.14|Cse1l	7.97901047728227	8.01109325147941	7.74489575828981	7.767617587068
ENSMUSG00000002728.14|Naa20	5.57014188023722	5.71544891736264	5.71435895155242	5.726907298701
ENSMUSG00000002731.6|Prkra	3.71906194178719	3.74160221365477	3.79342728343368	3.633928703641
ENSMUSG00000002732.14|Fkbp7	1.9632147189295	1.96658552627041	1.66106875998114	1.69270667805866
ENSMUSG00000002733.8|Plekha3	4.73689081056284	4.81449391046621	4.39644508876961	4.36057088666835
ENSMUSG00000002741.9|Ykt6	6.62405087439267	6.59036839138441	6.46557379538978	6.47479741401172
ENSMUSG00000002748.7|Baz1b	7.8087552162954	7.77421414530548	7.58832934730866	7.58944978609769
ENSMUSG00000002763.16|Pex6	5.34220377493928	5.20188632282742	5.29691403086301	5.40810768698514
ENSMUSG00000002767.13|Mrpl2	5.92344524283104	5.94621368726359	5.94008876435159	6.09600649786981
ENSMUSG00000002768.8|Mea1	6.97593017169401	6.70168082539082	6.98895962193369	7.02627863160412
ENSMUSG00000002771.12|Grin2d	0.507994321403668	0.230959017493788	-0.610206152062954	-0.29669635593634
ENSMUSG00000002778.14|Kdelr1	6.31503813200574	6.27968000374299	6.13643144218862	6.18966390247624
ENSMUSG00000002781.19|Tmem143	3.86521990571686	3.8007647379375	4.09771982115408	3.84356081970933
ENSMUSG00000002797.9|Ggct	3.32398657777742	3.12925924853451	3.53692754469496	3.51267418127909
ENSMUSG00000002799.6|Jag2	5.83750708992219	5.81807157826476	5.87776474544564	5.88746916060759
ENSMUSG00000002803.14|Btbd6	3.68215863241186	3.60174212336411	3.92228709046233	3.59287606764532
ENSMUSG00000002804.4|Nudt14	3.47620380818515	3.56817257168137	3.82284727615234	3.84757028296541
ENSMUSG00000002808.7|Epdr1	4.97978114912214	5.08129363229376	5.0332500103368	5.04935194454168
ENSMUSG00000002812.4|Flii	7.14392929074457	7.10589821274402	7.01628029292745	7.04010700216371
ENSMUSG00000002814.15|Top3a	4.53341843217872	4.70222809728656	4.47029276179792	4.55134492543698
ENSMUSG00000002820.6|Atg4d	3.76196351701708	3.68267833559606	3.905068935795	3.75343904478317
ENSMUSG00000002825.8|Qtrt1	4.992315986622	4.76778686466722	5.001759812933	5.06186390887025
ENSMUSG00000002831.13|Plin4	2.01020654170627	2.21288595099689	1.18702806040037	1.1931413213315
ENSMUSG00000002833.11|Hdgfl2	6.56827848459277	6.48771176047138	6.09369851480962	6.13654214623145
ENSMUSG00000002835.9|Chaf1a	6.80805141771868	6.6615821210545	6.14515153925941	6.17642586969992
ENSMUSG00000002844.9|Adprh	5.84162830294302	5.64663495879474	5.90451248572343	6.04594875967985
ENSMUSG00000002845.14|Tmem39a	5.39566419277025	5.42962582953994	5.91279097102237	6.04060361379421
ENSMUSG00000002846.9|Timmdc1	5.18972890715226	5.13370797611923	5.34114759176273	5.27481079917528
ENSMUSG00000002847.7|Pla1a	5.70310133168915	5.51700136278816	5.38379752959394	5.3758418828576
ENSMUSG00000002870.8|Mcm2	7.77788831097529	7.73028660682682	7.18934910434631	7.32519755758527
ENSMUSG00000002871.14|Tpra1	5.2209813030042	5.13858383917704	4.82531248869905	4.98244222861845
ENSMUSG00000002881.14|Nab1	7.46167895321218	7.50914829295665	7.58720489937576	7.43379287773152
ENSMUSG00000002885.14|Adgre5	7.4592752740874	7.36514061765948	7.02693186869441	7.076296969878
ENSMUSG00000002897.5|Il17ra	5.09289769580311	4.95269131322177	5.18440591996001	5.2387114249849
ENSMUSG00000002900.16|Lamb1	8.58433853326025	8.4633445775165	8.46167316811319	8.54776865328226
ENSMUSG00000002910.11|Arrdc2	1.93675018956765	1.5234227857065	1.90707312292607	1.95381828170654
ENSMUSG00000002948.19|Map2k7	5.69613304737222	5.77692047577064	5.79689949134211	5.84074371929527
ENSMUSG00000002949.15|Timm44	5.80475630917167	5.77812179859412	5.84774899845678	5.87087020932466
ENSMUSG00000002957.11|Ap2a2	6.81678437316404	6.78706993125389	6.76702781156673	6.87616292443931
ENSMUSG00000002963.17|Pnkp	5.13166335619244	4.91912693066936	5.0539298512941	4.96325329673759
ENSMUSG00000002968.9|Med25	5.71761070068746	5.808318816104	5.80948636985682	5.72281214310867
ENSMUSG00000002980.14|Bcam	6.48713386700491	6.46613778705529	6.27715342774358	6.41700400903717
ENSMUSG00000002981.10|Clptm1	6.93882120512851	7.02616795151763	6.75093193484185	6.89925384732086
ENSMUSG00000002983.17|Relb	5.68075379341723	5.65850090177297	5.87529840589813	5.86004051282754
ENSMUSG00000002984.17|Tomm40	5.79665437445487	5.68663605353686	5.71270410131352	5.78770393018276
ENSMUSG00000002985.16|Apoe	0.548011911464284	0.129107078096808	-0.494332122909806	-0.54862689934074
ENSMUSG00000002992.17|Apoc2	2.88211003125085	2.91283725626724	4.06551158128843	4.01643357883516
ENSMUSG00000002996.17|Hbp1	6.45973417377272	6.49243542969049	6.65387864089	6.67810579315206
ENSMUSG00000002997.15|Prkar2b	5.79971200133021	5.82650105956937	5.8409889922064	5.81807157826476
ENSMUSG00000003031.14|Cdkn1b	6.41930309823083	6.53321281178081	6.68618408504779	6.59711086520861
ENSMUSG00000003032.8|Klf4	7.07000202057977	7.20164080044648	7.33360035430397	7.35982814061919
ENSMUSG00000003033.15|Ap1m1	5.31065757005154	5.14042815637186	5.36789952654693	5.33407802593056
ENSMUSG00000003037.16|Rab8a	6.47238189656576	6.53321281178081	6.23059084784	6.35718123496235
ENSMUSG00000003038.15|Hmgn2	7.4306663341933	7.59797468176616	7.42100328330281	7.39668043750879
ENSMUSG00000003039.9|Fam32a	6.35469598554533	6.31194419497616	6.15607262990451	6.14961148636929
ENSMUSG00000003051.13|Elf3	6.2593541067109	6.06255448693777	6.77849322437298	6.63425007815252
ENSMUSG00000003062.13|Stard3nl	5.77095870232693	5.62652894690667	5.69960573646218	5.72581839227909
ENSMUSG00000003068.16|Stk11	5.80845796493815	5.81807157826476	5.56680827418041	5.5856982471683
ENSMUSG00000003072.15|Atp5d	6.50238060513539	6.6371652462915	6.41786168911214	6.54927233206539
ENSMUSG00000003099.11|Ppp5c	5.93051413405032	5.99162901016319	6.09159699349074	6.11593995392826
ENSMUSG00000003119.14|Cdk12	6.07081259519207	6.05489336999343	5.88664693535067	5.98141689050868
ENSMUSG00000003123.15|Lipe	2.31515698060857	2.44695662719858	2.24655973853816	2.43093056727273
ENSMUSG00000003131.7|Pafah1b2	7.67876671272488	7.71149599510427	7.4414973875693	7.42972774888668
ENSMUSG00000003135.15|Cnot11	5.50670866000999	5.36858961066372	5.57940659084216	5.46865635110504
ENSMUSG00000003154.15|Foxj2	4.94960941971925	5.01244169348314	4.8905632288186	5.03715623117095
ENSMUSG00000003161.15|Sri	6.5110032824112	6.53968627066919	6.83759707205249	6.76581817259805
ENSMUSG00000003166.20|Dgcr2	6.49144580621847	6.40437670522298	6.3657140292978	6.52182851833407
ENSMUSG00000003184.15|Irf3	4.92403866681256	4.93961035771457	4.92503700017592	4.83894201970423
ENSMUSG00000003190.12|Bcl2l12	2.10645007046795	1.99581303722234	1.78726268920495	1.73192844779056
ENSMUSG00000003198.10|Zfp959	3.80124181990916	3.8494698825254	4.09097015359601	4.31968436254589
ENSMUSG00000003199.16|Mpnd	5.96228178155225	5.7140993360679	6.3336837231722	6.35469598554533
ENSMUSG00000003200.10|Sh3gl1	6.40334764675865	6.42734542859826	6.34624681534201	6.38836055060355
ENSMUSG00000003208.9|Yju2	3.19529938320005	3.31969091445943	3.38967372947861	3.55547343581873
ENSMUSG00000003226.7|Ranbp2	7.8247571735283	7.847405839172	8.01412617465768	7.95849493821801
ENSMUSG00000003228.9|Grk5	1.87597788237213	1.84023054384931	2.02767744754142	1.81397298009079
ENSMUSG00000003233.12|Dvl3	4.83135834938792	4.91912693066936	4.71895556701246	4.63761798445057
ENSMUSG00000003234.16|Abcf3	5.37137572321612	5.31155836726119	5.43489323206404	5.39307974111192
ENSMUSG00000003235.13|Eif2b5	6.22345167111327	6.19316095625138	6.25355922063994	6.31051409414369
ENSMUSG00000003269.17|Cyth2	6.11226154669506	6.00864096048442	5.82825695472413	5.90068296500228
ENSMUSG00000003271.17|Sult2b1	3.74595998563312	3.79662237622658	3.81716368837345	3.8007647379375
ENSMUSG00000003279.17|Dlgap1	0.999510078260006	1.29611520439975	1.27832747889087	1.50321280562489
ENSMUSG00000003282.9|Plag1	1.97766693181865	2.09632748578738	1.81625575588988	1.6005734602879
ENSMUSG00000003299.10|Mrpl4	5.30464871129955	5.25882669711999	5.33550658168408	5.23622075626223
ENSMUSG00000003308.15|Keap1	4.998568634726	4.99769462584258	5.00467453036888	5.02882720246699
ENSMUSG00000003316.14|Glg1	7.34515178160446	7.21627485521573	7.32673102370108	7.35107359076966
ENSMUSG00000003344.14|Btbd2	4.60018591643785	4.2673966234893	4.62192309421268	4.62713208924043
ENSMUSG00000003345.16|Csnk1g2	6.11392135994026	6.21615777216634	5.75745522868477	5.74896203576434
ENSMUSG00000003346.14|Abhd17a	3.62342597320875	3.78191833376378	3.20923858737553	3.20923858737553
ENSMUSG00000003348.10|Mob3a	4.77017187931772	4.72989196116053	4.51121837102366	4.63470773174947
ENSMUSG00000003352.14|Cacnb3	5.89231640274028	5.79971200133021	5.47258319909689	5.39025977323749
ENSMUSG00000003355.7|Fkbp11	5.39803959876601	5.15166289183739	5.38992363736952	5.58736676442192
ENSMUSG00000003360.15|Ddx23	6.4446509416657	6.4316892990896	6.28988895760796	6.31105104285861
ENSMUSG00000003363.15|Pld3	5.14246939942844	4.97064719002998	4.79090230348404	4.70027876794644
ENSMUSG00000003378.9|Grik5	4.90976505676376	4.84019575790222	4.74338795107954	4.82026987059356
ENSMUSG00000003380.11|Rabac1	4.64511260690447	4.61897952835206	4.32695238262804	4.53899679452162
ENSMUSG00000003382.18|Etv3	6.3172319499173	6.23901876101812	6.22799436399267	6.29337308376231
ENSMUSG00000003402.14|Prkcsh	7.53730265423742	7.39591315162373	7.41671542215242	7.54681056305389
ENSMUSG00000003411.10|Rab3b	1.9632147189295	1.8720996325293	1.48271413004793	1.58141473385614
ENSMUSG00000003420.8|Fcgrt	3.93451759251122	3.85238334247839	3.5528945274884	3.71698456757252
ENSMUSG00000003421.13|Nosip	4.54147492364893	4.51990246657863	4.58889982479878	4.64511260690447
ENSMUSG00000003423.15|Pih1d1	4.13681358000444	4.12668322062267	4.10314557113713	4.24930763684066
ENSMUSG00000003429.11|Rps11	9.1971639863489	9.1971639863489	9.25738993715182	9.24868651992808
ENSMUSG00000003435.9|Supt5	7.7492793972732	7.54718261451961	7.57236912235197	7.65443552347069
ENSMUSG00000003437.14|Paf1	4.86438055860481	4.90068382841861	4.54888377291053	4.51871069270718
ENSMUSG00000003438.17|Timm50	5.68525931362273	5.5760962179905	5.46407696736321	5.63429860032468
ENSMUSG00000003444.8|Med29	4.051249398538	3.78191833376378	3.66982633531546	3.83452274976385
ENSMUSG00000003452.15|Bicd1	4.47253989174493	4.54641839816157	4.86017345878769	4.75972798334364
ENSMUSG00000003458.12|Ncstn	6.96032389510568	6.89961307476738	7.01628029292745	7.09403417012047
ENSMUSG00000003464.13|Pex19	5.88723187523046	5.68663605353686	5.89496206744639	5.85575674158594
ENSMUSG00000003500.13|Impdh1	6.31613551361781	6.12455401276267	6.32906684145826	6.38594651303029
ENSMUSG00000003518.13|Dusp3	5.9643677767678	6.05977205798959	5.90451248572343	6.02011286834553
ENSMUSG00000003526.12|Prodh	3.68215863241186	3.67367151608994	4.0323240839605	4.08078585825697
ENSMUSG00000003527.9|Ess2	4.32362359124529	4.28814240497944	3.87446788645132	4.0323240839605
ENSMUSG00000003528.15|Slc25a1	6.10520802481975	6.02853888078271	6.26065495334761	6.32925144331426
ENSMUSG00000003531.15|Dgcr6	4.52762285433567	4.28069840675428	4.28257918637236	4.33578962593012
ENSMUSG00000003534.17|Ddr1	7.0678077076167	6.9721962808689	6.91701978587126	6.99968632386989
ENSMUSG00000003541.6|Ier3	7.85061040054177	7.69567204616052	8.47716614851443	8.36234801139278
ENSMUSG00000003545.3|Fosb	1.94834281330243	2.03856761124334	1.48271413004793	1.69270667805866
ENSMUSG00000003546.10|Klc4	4.81546586904809	4.78673142039735	4.69084464350463	4.61866147380734
ENSMUSG00000003549.9|Ercc1	4.66807696691585	4.59429462531479	4.81648795446559	4.6113460960583
ENSMUSG00000003559.8|As3mt	3.04704126935595	3.16664549418772	3.18495382150299	3.07895786291103
ENSMUSG00000003573.15|Homer3	4.80892428281781	4.69084464350463	4.01505769713423	4.25988703277479
ENSMUSG00000003575.13|Crtc1	4.45007485743647	4.16388650479124	4.37576782513844	4.31639939922444
ENSMUSG00000003581.14|Rnf215	3.34652133625711	3.36190344172109	3.51445736100514	3.55974583438324
ENSMUSG00000003585.13|Sec14l2	1.6194795942671	1.4359426103637	1.48271413004793	1.71879713013187
ENSMUSG00000003604.14|Aven	3.8494698825254	3.82491331581125	4.13641460444323	4.13721255556566
ENSMUSG00000003617.16|Cp	8.62581829493647	8.60708804622806	8.81774162342754	8.76572186893196
ENSMUSG00000003623.4|Crot	5.97489775996066	6.09732621949938	5.74909280943223	5.77692047577064
ENSMUSG00000003644.17|Rps6ka1	5.85074957988618	5.5894239400593	6.20022023979941	6.12657252283206
ENSMUSG00000003660.10|Snrnp200	7.91584978547636	7.85243489542673	7.93405180795023	7.98216297186375
ENSMUSG00000003662.10|Ciao1	5.35847305788917	5.18421283977014	5.1129841584385	5.18305615197709
ENSMUSG00000003680.16|Taf6l	3.11462308180899	3.05309655209712	2.56559291893017	2.77269508894065
ENSMUSG00000003721.14|Insig2	5.82321694250692	5.85451910569505	5.93546607272624	5.83750708992219
ENSMUSG00000003731.13|Kpna6	6.57433092793495	6.57493145290514	6.40520198094495	6.44481110133762
ENSMUSG00000003746.16|Man1a	5.17434424327744	5.30016359269853	5.37445273410029	5.43782606549432
ENSMUSG00000003752.9|Itpkc	3.27290868889548	3.39937662667094	3.35282446945159	3.55547343581873
ENSMUSG00000003762.13|Coq8b	2.51888082459998	2.7278605368608	2.65239577143643	2.73852452078581
ENSMUSG00000003778.14|Brd8	6.61211736996558	6.69023455612527	6.78092126156339	6.78740149027871
ENSMUSG00000003779.16|Kif20a	5.95213932488914	6.01633779413534	5.78900183161807	5.77467401788915
ENSMUSG00000003808.18|Farsa	6.27357237857478	6.1193408488879	6.15930324647039	6.28953239150988
ENSMUSG00000003809.14|Gcdh	4.24101615762915	4.2523362877226	3.79342728343368	3.71698456757252
